dataset_fold_id,dataset_name,target_type,alg_name,hparam_source,trial_number,alg_hparam_id,time__train,Log Loss__train,AUC__train,Accuracy__train,F1__train,time__val,Log Loss__val,AUC__val,Accuracy__val,F1__val,time__test,Log Loss__test,AUC__test,Accuracy__test,F1__test,time__train-eval
openml__LED-display-domain-7digit__125921__fold_8,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_36_s0,36,rtdl_ResNet__seed_0__trial_36,9.342861383000127,1.4487609736407854,0.9419816607955533,0.79,0.7918286469460897,0.1429306150002958,1.4042226056645821,0.9267777777777777,0.8,0.8094041514041512,0.1423454949999723,2.8047877326837276,0.8784444444444446,0.62,0.6218470418470419,0.13887170999987575
openml__LED-display-domain-7digit__125921__fold_8,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_37_s0,37,rtdl_ResNet__seed_0__trial_37,6.819667063999987,1.7596935864805499,0.9507365064351534,0.7825,0.7835082724979272,0.11271873599980609,1.8838235021449474,0.949864197530864,0.78,0.7860996780996782,0.11529021899991676,3.6834631161304827,0.9002222222222225,0.6,0.6016455766455767,0.10631668100018032
openml__LED-display-domain-7digit__125921__fold_8,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_38_s0,38,rtdl_ResNet__seed_0__trial_38,12.009219709000035,1.083065417350561,0.9433142869054894,0.795,0.7965700481161804,0.12760380300005636,1.2170101830507638,0.9011358024691358,0.8,0.8094041514041512,0.12620618800019656,2.13153343887496,0.8847654320987655,0.62,0.6237662337662337,0.12091073599981428
openml__LED-display-domain-7digit__125921__fold_8,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_39_s0,39,rtdl_ResNet__seed_0__trial_39,11.712918080000236,1.3597627083284112,0.9366083822181962,0.7925,0.7944162261920041,0.1422146739996606,1.4065500301256832,0.9243456790123457,0.78,0.7898009768009767,0.15516653900067467,2.7557295409148854,0.8882469135802468,0.6,0.5968600288600289,0.1640376000004835
openml__LED-display-domain-7digit__125921__fold_8,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_4_s0,4,rtdl_ResNet__seed_0__trial_4,7.512328285999956,1.9073462995654054,0.948822781441155,0.7775,0.7758668853411644,0.13192280900000242,2.1507230914376962,0.9260493827160496,0.76,0.757023199023199,0.136639824000099,3.444422384838118,0.9021234567901236,0.62,0.6210456210456211,0.13271440300002268
openml__LED-display-domain-7digit__125921__fold_8,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_5_s0,5,rtdl_ResNet__seed_0__trial_5,18.902145581000013,0.9534950069717337,0.9512809741280901,0.8,0.8016372684687775,0.14516722500002288,1.058559030101734,0.9197283950617282,0.8,0.8094041514041512,0.13751320799997302,1.9252946135420443,0.9013827160493826,0.62,0.6237662337662337,0.13959159299997737
openml__LED-display-domain-7digit__125921__fold_8,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_6_s0,6,rtdl_ResNet__seed_0__trial_6,8.302367463999985,1.7851253983469524,0.9324332988625912,0.7925,0.7934809333510985,0.1396181789999673,1.7780174333797347,0.9207160493827162,0.78,0.7847809967809968,0.13912093399994774,3.65049752881394,0.8671358024691358,0.62,0.6195238095238095,0.13486164000005374
openml__LED-display-domain-7digit__125921__fold_8,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_7_s0,7,rtdl_ResNet__seed_0__trial_7,23.221675587999925,0.8420101010146392,0.9548857906269518,0.7975,0.7986808525839124,0.1210419889998775,1.005655183444606,0.9102962962962963,0.78,0.7860996780996782,0.13709312199989654,1.6431648729828927,0.9044197530864199,0.62,0.6237662337662337,0.15412266799989993
openml__LED-display-domain-7digit__125921__fold_8,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_8_s0,8,rtdl_ResNet__seed_0__trial_8,6.325138481000067,1.6399314967561152,0.9453813294718756,0.7875,0.7882452855051507,0.1191430720000426,1.9519520906909826,0.9177901234567901,0.78,0.7895440115440114,0.13751806499999475,2.779268839020433,0.911358024691358,0.66,0.6598268398268398,0.14066349299991998
openml__LED-display-domain-7digit__125921__fold_8,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_9_s0,9,rtdl_ResNet__seed_0__trial_9,28.167088191000175,0.8566672516010715,0.9504936386088515,0.795,0.796527802453674,0.1195117790000495,0.9968889217713393,0.9117777777777778,0.8,0.8094041514041512,0.14821207800014236,1.7015155460115088,0.9005432098765435,0.62,0.6237662337662337,0.11694789600005606
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,default,0,CatBoost__seed_0__trial_0,10.674082487999996,0.6062987347884833,0.9760873288721452,0.7975,0.7978785417136203,0.00814395900000875,0.9098863324684642,0.948462962962963,0.72,0.7077022977022978,0.008754449000008435,0.984798235757344,0.9163827160493828,0.76,0.7615262515262515,0.01753169300000934
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_1_s0,1,CatBoost__seed_0__trial_1,4.591974417000017,0.5705014474111024,0.9816080439959987,0.8,0.8005743026087464,0.011413811000011265,1.0091720117503398,0.9292654320987653,0.64,0.6407326007326007,0.008650146999997332,1.130490952121516,0.8920370370370372,0.7,0.702987012987013,0.017093404000007695
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_10_s0,10,CatBoost__seed_0__trial_10,4.903139210999825,0.70158104677232,0.9691905041772203,0.7775,0.7773984413669475,0.01072294100004001,0.7349671348010512,0.9652777777777778,0.72,0.7077022977022978,0.009443475999887596,0.7966078421086076,0.9463950617283949,0.78,0.7745256965256967,0.017284211000060168
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_11_s0,11,CatBoost__seed_0__trial_11,13.175673829999823,0.6803174516486671,0.9709822017043117,0.7775,0.7773984413669475,0.012987459999976636,0.7401207324409071,0.9627592592592592,0.72,0.7077022977022978,0.010202730999935739,0.7906186612197444,0.9449382716049384,0.78,0.7745256965256967,0.025401533999911408
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_12_s0,12,CatBoost__seed_0__trial_12,15.080532557999959,0.5663495621800396,0.9799205973730765,0.8,0.7998835956746317,0.009514370000033523,1.0120543802673827,0.930006172839506,0.66,0.6575238095238095,0.007970358999955351,1.1508569301110443,0.8958395061728395,0.68,0.6755122655122656,0.012665147999996407
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_13_s0,13,CatBoost__seed_0__trial_13,8.02649975700001,0.6607737995121196,0.9723057520228205,0.785,0.7855774391495285,0.010147447999997894,0.790170608553084,0.9594814814814815,0.72,0.7077022977022978,0.010597813999993377,0.8619352311615553,0.9310370370370371,0.76,0.757023199023199,0.017295056999955705
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_14_s0,14,CatBoost__seed_0__trial_14,34.42200362099993,0.6216755773063973,0.9763583379071464,0.8,0.8007657754262428,0.009736284000155138,1.0283631301368488,0.9297160493827161,0.7,0.6877629037629037,0.009312571999998909,1.1491304357300896,0.8919753086419754,0.74,0.7455122655122655,0.02348906999986866
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_15_s0,15,CatBoost__seed_0__trial_15,3.0582492399998955,0.6184930148765867,0.975419258312156,0.7875,0.7876050652752414,0.0093476870001723,0.7757845778633435,0.9619814814814814,0.72,0.7077022977022978,0.009633758999825659,0.8370326866815232,0.9393086419753086,0.76,0.757023199023199,0.016777619000095
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_16_s0,16,CatBoost__seed_0__trial_16,17.081580971999756,0.5989952326753675,0.9767644289999319,0.7975,0.7978785417136203,0.009932398000273679,0.9088692082596416,0.9480185185185186,0.72,0.7077022977022978,0.009795001999918895,0.9836087370127293,0.9176419753086422,0.74,0.7382539682539683,0.017785043999992922
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_17_s0,17,CatBoost__seed_0__trial_17,6.154130334000001,0.6056866006367161,0.9778841414956958,0.7975,0.7978785417136203,0.009050372999809042,0.893702881980975,0.9513518518518519,0.7,0.6855411255411255,0.009833469000113837,0.9472924663625355,0.9264074074074073,0.76,0.7615262515262515,0.013233785000011267
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_18_s0,18,CatBoost__seed_0__trial_18,20.78314365899996,0.600990014327723,0.9762114842847395,0.7975,0.7979586768978174,0.01074139100001048,0.9239355765623634,0.9439444444444445,0.7,0.6895204795204795,0.008923796000090078,1.0041761984601911,0.9144814814814816,0.74,0.7382539682539683,0.018790961999911815
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_19_s0,19,CatBoost__seed_0__trial_19,15.376707458000055,0.5668068540901973,0.9799199589492613,0.8,0.8018684360431184,0.007847555999887845,1.0118718299281,0.9307469135802469,0.66,0.6620659340659342,0.009080185999664536,1.149777512719692,0.8940493827160493,0.68,0.6872294372294373,0.016177107999737927
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_2_s0,2,CatBoost__seed_0__trial_2,7.353806381999988,0.7026581798944581,0.9694971433436734,0.7775,0.7773984413669475,0.010032060999975556,0.7407611900303991,0.9640925925925926,0.72,0.7077022977022978,0.009556438999993588,0.795868949286636,0.9466419753086421,0.78,0.7745256965256967,0.015031235999998671
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_20_s0,20,CatBoost__seed_0__trial_20,46.49591052999995,0.6078075742454249,0.9771918577998997,0.8,0.8007657754262428,0.008418043999881775,1.0230655700246967,0.9286049382716048,0.7,0.6877629037629037,0.010895172999880742,1.1476301973100798,0.8923456790123457,0.74,0.7455122655122655,0.027261925999937375
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_21_s0,21,CatBoost__seed_0__trial_21,20.606139860999974,0.6843549225967849,0.9718672910931071,0.785,0.7852292479350582,0.00965291000011348,0.7788423546558412,0.9598518518518518,0.72,0.7077022977022978,0.00965721200009284,0.843456061199876,0.9322222222222223,0.76,0.757023199023199,0.021815516000060597
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_22_s0,22,CatBoost__seed_0__trial_22,12.425235456999872,0.5946219212320861,0.9772967927345686,0.7975,0.7978785417136203,0.009770212999683281,0.9003325367751794,0.9466296296296297,0.72,0.7077022977022978,0.009241739000117377,0.9732745630311733,0.920061728395062,0.74,0.7382539682539683,0.016916463000143267
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_23_s0,23,CatBoost__seed_0__trial_23,58.816520509000384,0.564326803775547,0.9797437467570248,0.8,0.8011586063174585,0.009207538000282511,1.0138936102308318,0.9301296296296298,0.68,0.6795844155844156,0.00900848599985693,1.160150437275434,0.8943456790123455,0.68,0.682987012987013,0.019499928000186628
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_24_s0,24,CatBoost__seed_0__trial_24,30.634053050000148,0.5605062709105438,0.9798165142598254,0.8,0.8011824207199243,0.009280711999963387,1.0127463859694266,0.9304135802469135,0.7,0.6877629037629037,0.009039401999871188,1.1570146080285162,0.8967283950617285,0.72,0.7243001443001443,0.018962637000186078
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_25_s0,25,CatBoost__seed_0__trial_25,3.2146443150004416,0.5964598161859233,0.9781296319952612,0.8,0.8000711692393607,0.011054076999243989,0.9595369596800991,0.9357777777777778,0.7,0.6855411255411255,0.009580503000506724,1.0411026855911627,0.9170000000000001,0.74,0.7397080697080696,0.015146935999837297
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_26_s0,26,CatBoost__seed_0__trial_26,26.834023523000724,0.6105527423211873,0.9755128258916405,0.7975,0.7978785417136203,0.01056723400051851,0.919849663734861,0.9439444444444445,0.72,0.7077022977022978,0.010264276999805588,0.9954375942203818,0.9138395061728397,0.76,0.7615262515262515,0.0153621090003071
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_27_s0,27,CatBoost__seed_0__trial_27,39.21997685399947,0.5749601818402758,0.9786674840727089,0.8,0.8018684360431184,0.01001228200038895,1.0147632569644638,0.9303148148148147,0.66,0.6620659340659342,0.008593040999585355,1.1559092297545168,0.8928641975308641,0.68,0.6872294372294373,0.01692021899998508
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_28_s0,28,CatBoost__seed_0__trial_28,3.001500171999396,0.6070500181762973,0.978331688431934,0.7975,0.797034626077739,0.009510670000054233,0.9014388891425328,0.9442222222222221,0.7,0.682995670995671,0.00935814200056484,0.9452012630367915,0.929962962962963,0.72,0.7164357864357865,0.012545407000288833
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_29_s0,29,CatBoost__seed_0__trial_29,2.775904642000569,0.6571470445416397,0.9743884062528598,0.7875,0.7877974546087976,0.009356144999401295,0.773925687062651,0.9642037037037036,0.72,0.7077022977022978,0.009748786999807635,0.8393501574195824,0.9405679012345678,0.76,0.757023199023199,0.017106626999520813
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_3_s0,3,CatBoost__seed_0__trial_3,6.499279554999987,0.5656688753047568,0.9796436337747585,0.8,0.8016030556873878,0.009518099000047187,1.0123774039684825,0.9290185185185184,0.66,0.6620659340659342,0.01003704699996888,1.1526818511790429,0.894716049382716,0.7,0.7077772227772228,0.013780988999997135
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_4_s0,4,CatBoost__seed_0__trial_4,13.311116131999995,0.614008915695451,0.9750436731188247,0.7975,0.7978785417136203,0.008339470000009896,0.9243074076235389,0.9446851851851853,0.72,0.7077022977022978,0.009199880999972265,1.005754524033934,0.913246913580247,0.76,0.7615262515262515,0.01818811900000128
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_5_s0,5,CatBoost__seed_0__trial_5,14.195245680000085,0.5680841414976381,0.9799189370523007,0.8,0.8001038214731829,0.00842350899995381,1.0114074043629273,0.9307469135802469,0.7,0.6924505494505495,0.009281547999989925,1.146742942595881,0.894716049382716,0.7,0.7004285714285714,0.012212919000035072
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_6_s0,6,CatBoost__seed_0__trial_6,10.408952028000044,0.6107492272373909,0.9754581023155819,0.79,0.7911044886947337,0.007288305999963995,0.8432257882578624,0.9543148148148148,0.7,0.6895204795204795,0.00814879100005328,0.9408003266205642,0.9211975308641975,0.76,0.757023199023199,0.012397603000067647
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_7_s0,7,CatBoost__seed_0__trial_7,30.974276764000024,0.5633815149234703,0.9797449852270979,0.8,0.8007581460115624,0.011031723999963106,1.013235176284931,0.9279074074074073,0.64,0.6407326007326007,0.009314374000041425,1.157797722728793,0.8950987654320985,0.68,0.6805627705627706,0.026815899999974135
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_8_s0,8,CatBoost__seed_0__trial_8,44.881352648000075,0.561050270358771,0.9797549623155197,0.8,0.8001488047354273,0.008052436000070884,1.0140822017889581,0.9271296296296294,0.66,0.6528538128538129,0.009086924000030194,1.1600044656343649,0.8966543209876545,0.7,0.691882672882673,0.016308275000028516
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,CatBoost,random_9_s0,9,CatBoost__seed_0__trial_9,24.064834479999945,0.5993957922947376,0.976764878695055,0.7975,0.7978785417136203,0.009711392999861346,0.9047201145260219,0.9497777777777778,0.72,0.7077022977022978,0.009829379999928278,0.9789078864153512,0.9186543209876543,0.74,0.7382539682539683,0.017768960000012157
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,default,0,XGBoost__seed_0__trial_0,5.506879483999995,0.5804803480541945,0.9775840422066833,0.7875,0.7877213563409781,2.2708488950000003,0.8928994466798135,0.9447407407407407,0.72,0.7077022977022978,2.473059750999994,0.9666971163468758,0.9319382716049384,0.72,0.7134487734487734,2.509028389000008
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_1_s0,1,XGBoost__seed_0__trial_1,5.718665165000004,0.6198004165490011,0.9762200793641989,0.785,0.7849793402247194,2.8865625839999893,0.8783570133971569,0.945537037037037,0.72,0.7077022977022978,2.1687993080000183,0.9380964518935226,0.9326172839506173,0.74,0.7371630591630591,2.156371229000001
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_10_s0,10,XGBoost__seed_0__trial_10,5.113275376000047,0.5591395116206789,0.9786352849780442,0.7975,0.7979434481823179,2.4334392230000503,0.8989598248967064,0.9456481481481481,0.72,0.7077022977022978,2.489964586000042,0.9919695982147587,0.9310246913580247,0.72,0.7134487734487734,2.0166687370001455
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_11_s0,11,XGBoost__seed_0__trial_11,5.11742998800014,0.6182583165820907,0.9751317973520276,0.7825,0.7826641833176297,2.1223346750000474,0.85040215011567,0.9468240740740741,0.7,0.6920259740259741,2.5227050809999128,0.8770065675642188,0.9364691358024693,0.78,0.7802954822954823,2.544769231999908
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_12_s0,12,XGBoost__seed_0__trial_12,5.251200159000064,0.6353543068730532,0.9742825381067705,0.7825,0.7826641833176297,2.491618518999985,0.8532916459783694,0.9490833333333334,0.7,0.6920259740259741,2.4843730300001425,0.870171800871679,0.9360246913580249,0.78,0.7802954822954823,2.0875683300000674
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_13_s0,13,XGBoost__seed_0__trial_13,5.121987454999953,0.5441747718492792,0.9796975028657572,0.8,0.8005105046590332,2.385181135000039,0.8953770658691567,0.9478888888888888,0.7,0.6907792207792207,2.4122619289998966,0.9971223833016457,0.9326543209876544,0.7,0.6947215007215007,2.494267347999994
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_14_s0,14,XGBoost__seed_0__trial_14,6.79225729399991,0.5966991745170602,0.9770861806720346,0.7875,0.7877213563409781,2.0612460990000727,0.8820730044896367,0.9472962962962962,0.72,0.7077022977022978,2.800844202999997,0.9627593193563238,0.9298024691358024,0.72,0.7134487734487734,2.4168149170000106
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_15_s0,15,XGBoost__seed_0__trial_15,5.855071597000006,0.5836371281630467,0.9774198363048817,0.79,0.7902979548723476,2.4865562549998685,0.8930444952673074,0.9468827160493826,0.72,0.7077022977022978,2.4884477539999352,0.9815361652928329,0.9251975308641974,0.72,0.7134487734487734,2.304121268000017
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_16_s0,16,XGBoost__seed_0__trial_16,5.779808596999828,0.6680254860537118,0.9731367735871962,0.78,0.780753330156802,2.511504174000038,0.844247986666144,0.9539351851851854,0.7,0.6920259740259741,2.4125753350003833,0.8592010997913296,0.9378271604938272,0.78,0.783069375069375,2.1629045310000947
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_17_s0,17,XGBoost__seed_0__trial_17,5.600916212999891,0.6671787110198028,0.9731537484022936,0.78,0.780753330156802,2.473988167999778,0.8432142495316605,0.9539351851851854,0.7,0.6920259740259741,2.4514933219998056,0.8605928503644019,0.9370864197530865,0.78,0.783069375069375,2.066369472000133
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_18_s0,18,XGBoost__seed_0__trial_18,6.173106549000295,0.5923008479091716,0.9770773189349948,0.7875,0.7877213563409781,2.5570845129996087,0.8985701708236732,0.944814814814815,0.72,0.7077022977022978,2.1673756359996332,0.975473696873961,0.9232716049382717,0.72,0.7134487734487734,2.5681818920002115
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_19_s0,19,XGBoost__seed_0__trial_19,5.355146215999866,0.7167658328136324,0.9686614469391966,0.7725,0.7725720849703659,2.5833343149997745,0.7898924750009572,0.9580000000000002,0.72,0.7077022977022978,2.173361605000082,0.8379406124140009,0.9444197530864198,0.8,0.8005718725718727,2.543629547999899
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_2_s0,2,XGBoost__seed_0__trial_2,5.363368832999981,0.6136929802100037,0.9761812583811046,0.785,0.7849793402247194,2.458142911999971,0.8789549182275839,0.9457222222222221,0.72,0.7077022977022978,2.523877504999973,0.9387322275372816,0.9320740740740739,0.74,0.7371630591630591,2.183648237
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_20_s0,20,XGBoost__seed_0__trial_20,5.1306225950002045,0.5594285716278133,0.9782375230555134,0.7925,0.7926204712383671,2.882265257000199,0.8845597931567586,0.9478703703703703,0.72,0.7077022977022978,2.4892439519999243,0.9630976292540597,0.9350246913580247,0.7,0.6947215007215007,2.3391713319997507
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_21_s0,21,XGBoost__seed_0__trial_21,5.723368481999842,0.7130244913216961,0.9687993857983168,0.775,0.7751386447137498,2.4829045209999094,0.7913862903215778,0.9580000000000002,0.72,0.7077022977022978,2.4803243449996444,0.8373643511204628,0.9444197530864198,0.8,0.8005718725718727,2.410540005999792
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_22_s0,22,XGBoost__seed_0__trial_22,4.797121529999913,0.600169278542827,0.9758872921837848,0.7825,0.7826641833176297,2.4690340489996743,0.8668475025758687,0.9481574074074074,0.7,0.6920259740259741,2.540807502000007,0.9014240467833701,0.9349135802469136,0.78,0.7802954822954823,2.0555816289997892
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_23_s0,23,XGBoost__seed_0__trial_23,5.875782128000083,0.6138295950296393,0.9757852189669646,0.7825,0.7828158562519687,2.446442271000251,0.8628068764611291,0.9517222222222222,0.7,0.6920259740259741,2.4531398370004354,0.9276909150494115,0.93320987654321,0.76,0.7632092352092353,2.1175120489997425
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_24_s0,24,XGBoost__seed_0__trial_24,5.861606522999864,0.6219357684620669,0.9762325304758298,0.7875,0.7875118195207855,2.699151128000267,0.8870576907027218,0.9451234567901233,0.72,0.7077022977022978,2.6217094290000205,0.9633606748287251,0.9229135802469135,0.74,0.7371630591630591,2.37027204900005
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_25_s0,25,XGBoost__seed_0__trial_25,6.131341629999952,0.5882870576683407,0.9774757048154316,0.7875,0.7877213563409781,2.3173771269998724,0.8961379543169885,0.9468827160493826,0.72,0.7077022977022978,2.3620503780002764,0.9816862345295414,0.9244567901234567,0.72,0.7134487734487734,2.357669248000093
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_26_s0,26,XGBoost__seed_0__trial_26,4.921998592999898,0.6052733637677248,0.9756788510923264,0.7825,0.7826641833176297,2.4875547649999135,0.8570906008562228,0.9479351851851852,0.7,0.6920259740259741,2.5195178409999244,0.8901871218305581,0.9356543209876546,0.78,0.7802954822954823,2.097864626000046
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_27_s0,27,XGBoost__seed_0__trial_27,5.022271208999882,0.5774349668154088,0.9772449996553582,0.79,0.7898514395003144,2.524616188999971,0.9131772059741065,0.9423148148148147,0.72,0.7051568431568431,2.453875866999624,0.9535965524986432,0.9314074074074075,0.74,0.7371630591630591,2.0726850769997327
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_28_s0,28,XGBoost__seed_0__trial_28,5.686705888999768,0.5823028526066584,0.977513439579395,0.79,0.7902979548723476,2.910421402999873,0.8960816909909042,0.9468827160493826,0.72,0.7077022977022978,2.0909852310001042,0.9837446052642599,0.9251975308641974,0.72,0.7134487734487734,2.1171027870000216
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_29_s0,29,XGBoost__seed_0__trial_29,5.359770901000047,0.5597924222983311,0.9786982789363854,0.7975,0.7979434481823179,2.509105049000027,0.9055484829220426,0.9439382716049383,0.72,0.7077022977022978,2.473989784999958,0.9908710964992318,0.9298395061728395,0.72,0.7134487734487734,2.2730525130000387
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_3_s0,3,XGBoost__seed_0__trial_3,5.220709296999985,0.575873620490778,0.9776178408945665,0.7875,0.7875133170071011,2.506879411,0.8986846415266895,0.9442962962962963,0.72,0.7051568431568431,2.53328249599997,0.9707463339374044,0.9309012345679013,0.72,0.7134487734487734,2.1441530390000025
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_4_s0,4,XGBoost__seed_0__trial_4,5.2305584169999975,0.5531715776293035,0.9790046563946982,0.8,0.8005105046590332,2.4131716709999864,0.9021208609204292,0.947037037037037,0.72,0.7077022977022978,2.3668826379999928,0.9867776892016221,0.9307283950617286,0.7,0.6947215007215007,1.8398158289999174
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_5_s0,5,XGBoost__seed_0__trial_5,4.81145101300001,0.5990872856829934,0.976281325223772,0.7825,0.7821069392611696,2.2567551580000327,0.858608936619812,0.9464166666666666,0.7,0.6894805194805194,2.195089971000016,0.8968381575957051,0.9340246913580248,0.74,0.7371630591630591,2.0615189220000047
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_6_s0,6,XGBoost__seed_0__trial_6,6.535669288999998,0.595199340809394,0.9771675400453026,0.7875,0.7877213563409781,2.5150882469999942,0.8934469052989493,0.9459567901234567,0.72,0.7077022977022978,2.448310352999897,0.9790683750967983,0.9217901234567901,0.72,0.7134487734487734,2.026461525000059
openml__LED-display-domain-7digit__125921__fold_9,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_7_s0,7,XGBoost__seed_0__trial_7,4.823520235999922,0.6630047522599307,0.9720114027137822,0.78,0.7807379647427416,2.5142700100000184,0.7991597598423997,0.9546851851851852,0.7,0.6920259740259741,2.596343604999902,0.8370335957090644,0.9378271604938272,0.8,0.8042814962814963,2.0008667499998865
